CENTER_ID,CENTER_FR,CENTER_AR,CIRCONSCRIPTION_ID,CIRCONSCRIPTION_FR,CIRCONSCRIPTION_AR,DELEGATION_ID,DELEGATION_FR,DELEGATION_AR,SOUS_DELEGATION_AR,LATITUDE,LONGITUDE
2258,E.P.EL GARIA METLINE,م إبتدائية القرية ماتلين - القرية,9,Bizerte,بنزرت,1086,Ras Jebel,راس الجبل,القرية,37.21321,10.046426
2287,E.P.ECHEBBI GHAR EL MILEH,م إبتدائية الشابي غار الملح,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,غار الملح,37.168342,10.184432
2288,E.P.EL INTILAKA GHAR ILMELH,م إبتدائية الانطلاقة غار الملح,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,غار الملح,37.169343,10.194942
2289,E.P.BAJOU,م إبتدائية باجو,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,باجو,37.167574,10.138202
2290,E.P.AOUSJA AV BOURGUIBA,م إبتدائية شارع بورقيبة عوسجة,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,عوسجة,37.139738,10.09884
2291,E.P. NOUVEAU QUART AOUSJA,م إبتدائية الحي الجديد عوسجة,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,عوسجة,37.141504,10.102916
2292,E.P.ZOUAOUINE,م إبتدائية الزواوين,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,الزواوين,37.129319,10.057827
2293,E.P.TOUIBIA,م إبتدائية الطويبية - الزواوين,9,Bizerte,بنزرت,1088,Ghar El Melh,غار الملح,الزواوين,37.116541,10.029452
2294,E.P.JALTA MINE GHEZELA,م إبتدائية منجم جالطة - غزالة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,غزالة,37.0727268,9.53560645
2295,E.P.JEFNA - GHEZELA,م إبتدائية جفنة - غزالة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,غزالة,37.038487,9.4411894
2296,E.P.BENI BRAHIM - GHEZELA,م إبتدائية بني ابراهيم - غزالة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,غزالة,37.017834,9.4479223
2297,E.P.HENCHIR GHEZELA,م إبتدائية هنشير غزالة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,غزالة,37.03987,9.553359
2298,E.P.TAREF - EL ARAB,م إبتدائية الطارف - العرب,9,Bizerte,بنزرت,1089,Ghezala,غزالة,العرب,37.1740354,9.56937794
2299,E.P.ATIBA ELARAB,م إبتدائية العتيبة - العرب,9,Bizerte,بنزرت,1089,Ghezala,غزالة,العرب,37.0821519,9.47000093
2300,E.P.FARDOUINE EL Thaouaouda,م إبتدائية الفردوين - الذواودة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,الذواودة,37.089898,9.5615956
2301,E.P.AOUNA -DHOUAOUDA,م إبتدائية عوانة - الذواودة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,الذواودة,37.0291981,9.33465595
2302,E.P.OUED EZZITOUN - DHOUAOUDA,م إبتدائية وادي الزيتون - الذواودة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,الذواودة,37.0551196,9.38951979
2303,E.P.DHOUAOUDA,م إبتدائية الذواودة,9,Bizerte,بنزرت,1089,Ghezala,غزالة,الذواودة,37.021893,9.367629
2304,E.P.BORJ ADOUANI - HACHED,م إبتدائية برج العدواني - حشاد,9,Bizerte,بنزرت,1089,Ghezala,غزالة,حشاد,37.1303251,9.52956924
2305,E.P.CITE HACHED GHEZELA 2 HACHED,م إبتدائية غزالة 2 - حشاد,9,Bizerte,بنزرت,1089,Ghezala,غزالة,حشاد,37.064865,9.59771032
2306,E.P.OULED EL MAY,م إبتدائية أولاد الماي,9,Bizerte,بنزرت,1089,Ghezala,غزالة,أولاد الماي,37.182984,9.5032222
2307,E.P.KSAR BOUDERHEM,م إبتدائية قصر بودرهم - سيدي عيسى,9,Bizerte,بنزرت,1089,Ghezala,غزالة,سيدي عيسى,36.994758,9.3739766
2308,E.P.ROKB,م إبتدائية الركب,9,Bizerte,بنزرت,1089,Ghezala,غزالة,ركب,37.049691,9.4735736
2309,E.P.BOUJRIR,م إبتدائية بوجرير,9,Bizerte,بنزرت,1089,Ghezala,غزالة,بوجرير,37.092831,9.44286
2310,E.P.AOUILIA BOUJERJIR,م إبتدائية العويلية - بوجرير,9,Bizerte,بنزرت,1089,Ghezala,غزالة,بوجرير,37.075298,9.5029522
2311,E.P.SIDI MANSOUR,م إبتدائية سيدي منصور,9,Bizerte,بنزرت,1089,Ghezala,غزالة,سيدي منصور,36.996702,9.480009
2312,E.P. INTERNAT PRIMAIRE MATEUR,م إبتدائية المبيت الابتدائي ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,ماطر,37.038244,9.671247
2313,E.P.RUE 19 JANVIER 52 MATEUR,م إبتدائية نهج 19جانفي 52 ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,ماطر,37.037971,9.662241
2314,E.P.RUE SIDI KHAMMOUMA MATEUR,م إبتدائية نهج خمومة ماطر - أحواز ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,أحواز ماطر,37.040491,9.664409
2315,E.P.CITE EL OMRANE MATEUR,م إبتدائية حي العمران ماطر - أحواز ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,أحواز ماطر,37.066062,9.671148
2316,E.P.JEBEL ICHKEUL MATEUR,م إبتدائية جبل اشكل - أحواز ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,أحواز ماطر,37.1146,9.66757
2317,E.P.RAS EL AIN,م إبتدائية رأس العين ماطر - أحواز ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,أحواز ماطر,37.044606,9.664771
2318,E.P.CITE ENNASR MATEUR,م إبتدائية حي النصر ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,حي النصر,37.050497,9.638254
2319,E.P.SABAA AOUINET - NEFAT,م إبتدائية سبع عوينات - نفات,9,Bizerte,بنزرت,1090,Mateur,ماطر,نفات,37.038849,9.78087
2320,E.P.EL MAHATA EL KOBRA MATEUR - NEFAT,م إبتدائية المحطة ماطر - نفات,9,Bizerte,بنزرت,1090,Mateur,ماطر,نفات,37.038979,9.685433
2321,E.P.OUED ECHAAIR - NEFAT,م إبتدائية وادي الشعير - نفات,9,Bizerte,بنزرت,1090,Mateur,ماطر,نفات,37.004044,9.789799
2322,E.P.CITE SADAKA MATEUR,م إبتدائية حي الصداقة ماطر,9,Bizerte,بنزرت,1090,Mateur,ماطر,حي الصداقة,37.043476,9.651973
2323,E.P.KOUSSET EL BEY - TARGLECH,م إبتدائية قصة الباي - ترقلاش,9,Bizerte,بنزرت,1090,Mateur,ماطر,ترقلاش,36.910042,9.724102
2324,E.P.AIN TERGUELLACH,م إبتدائية عين ترقلاش,9,Bizerte,بنزرت,1090,Mateur,ماطر,ترقلاش,36.958889,9.799664
2325,E.P.TECHGA ARAB MAJOUR,م إبتدائية تشقة - عرب ماجور,9,Bizerte,بنزرت,1090,Mateur,ماطر,عرب ماجور,36.985185,9.683331
2326,E.P.SIDI ABDELBASSET - ARAB MAJOUR,م إبتدائية سيدي عبد الباسط - عرب ماجور,9,Bizerte,بنزرت,1090,Mateur,ماطر,عرب ماجور,36.893801,9.65989
2327,E.P.SOUDIA - BHEYA,م إبتدائية السودية - بهاية,9,Bizerte,بنزرت,1090,Mateur,ماطر,بهاية,36.958355,9.538509
2328,E.P.BAHAYA,م إبتدائية بهاية,9,Bizerte,بنزرت,1090,Mateur,ماطر,بهاية,36.943381,9.605161
2329,E.P.BOUMKHILA,م إبتدائية بومخيلة,9,Bizerte,بنزرت,1090,Mateur,ماطر,بومخيلة,37.008022,9.575799
2330,E.P.EL ARIMA,م إبتدائية العريمة - بومخيلة,9,Bizerte,بنزرت,1090,Mateur,ماطر,بومخيلة,36.994592,9.608764
2331,E.P.CITE ENNAJAH MENZEL BOURGUIBA,م إبتدائية حي النجاح منزل بورقيبة - النجاح (1),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,النجاح (1),37.154758,9.777826
2332,E.P.CHAKER 1 MENZEL BOURGUIBA GUEBTNA 1,م إبتدائية شاكر 1 منزل بورقيبة - قبطنة (1),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (1),37.146997,9.786534
2333,E.P.CHAKER 2 MENZEL BOURGUIBA GUEBTNA 1,م إبتدائية شاكر 2 منزل بورقيبة - قبطنة (1),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (1),37.146254,9.787618
2334,E.P.EL FEJJA - GUEBTNA 1,م إبتدائية الفجة - قبطنة (1),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (1),37.092228,9.913909
2335,E.P.JOUAOUDA GUEBTNA 2,م إبتدائية الجواودة - قبطنة (2),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (2),37.148925,9.920886
2336,E.P.HENCHIR HAROUN - GUEBTNA 2,م إبتدائية هنشير هارون - قبطنة (2),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (2),37.074196,9.794204
2337,E.P.EL BILAT - GUEBTNA 2,م إبتدائية البلاط - قبطنة (2),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,قبطنة (2),37.079156,9.852204
2338,E.P.CITE THAOURA,م إبتدائية حي الثورة منزل بورقيبة - النجاح (2),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,النجاح (2),37.142782,9.795567
2339,E.P. CHAKER3 ENNAJAH 2 MENZEL BOURGUIBA,م إبتدائية شاكر 3 منزل بورقيبة - النجاح (2),9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,النجاح (2),37.146757,9.786016
2340,E.P.SAHNOUN 2 MENZEL BOURGUIBA,م إبتدائية سحنون 2 منزل بورقيبة - المدينة,9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,المدينة,37.15784,9.7940858
2341,E.P.SAHNOUN 1 MENZEL BOURGUIBA,م إبتدائية سحنون 1 منزل بورقيبة - المدينة,9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,المدينة,37.15758,9.7952497
2342,E.P.OUM HANI Chalaghmia,م إبتدائية أم هاني - الشلاغمية,9,Bizerte,بنزرت,1091,Menzel Bourguiba,منزل بورقيبة,الشلاغمية,37.119068,9.842892
2343,E.P.AV. BOURGUIBA MENZEL JEMIL EST,م إبتدائية ش.بورقيبة منزل جميل - منزل جميل الشرقية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل جميل الشرقية,37.235743,9.915278
2344,E.P.LA REPUBLIQUE MENZEL JMIL,م إبتدائية ش .الجمهورية منزل جميل - منزل جميل الشرقية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل جميل الشرقية,37.233455,9.9154832
2345,E.P.CITE ARIFA MENZEL JEMIL OUEST,م إبتدائية حي عريفة منزل جميل - منزل جميل الغربية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل جميل الغربية,37.236434,9.9160938
2346,E.P.HABIB GHARBI MENZEL JEMIL OUEST,م إبتدائية الحبيب الغربي - منزل جميل الغربية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل جميل الغربية,37.235789,9.9061403
2347,E.P.2 MARS 34 MENZEL ABDERRAHMAN EST,م إبتدائية 34/3/2 منزل عبد الرحمان - منزل عبد الرحمان الشرقية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل عبد الرحمان الشرقية,37.236038,9.8640662
2348,E.P.IBN RACHIK MZL RAHMAN 2,م إبتدائية ابن رشيق منزل عبد الرحمان - منزل عبد الرحمان الشرقية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل عبد الرحمان الشرقية,37.23421,9.8649352
2349,E.P.IBN FOURAT MZL RAHMAN 3,م إبتدائية أسد ابن الفرات منزل عبد الرحمان - منزل عبد الرحمان الغربية,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,منزل عبد الرحمان الغربية,37.236649,9.8616019
2350,E.P.EL AZIB,م إبتدائية العزيب,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,العزيب,37.20264,9.9480427
2351,E.P.MAGHRAOUA - EL AZIB,م إبتدائية مغراوة - العزيب,9,Bizerte,بنزرت,1092,Menzel Jemil,منزل جميل,العزيب,37.20264,9.9480427
2352,E.P.SIDI FREJ,م إبتدائية سيدي فرج,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,سيدي فرج,36.7218427,9.19575003
2353,E.P.AVENUE BOURGUIBA HAOUARI BEJA,م إبتدائية شارع بورقيبة باجة - الهواري,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,الهواري,36.722744,9.1845314
2354,E.P.HAOUARI BEJA,م إبتدائية الهواري باجة,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,الهواري,36.7176658,9.19348513
2355,E.P.MAAGOULA 1,م إبتدائية المعقولة 1,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,المعقولة,36.711139,9.2118702
2356,E.P.MAAGOULA 2,م إبتدائية المعقولة 2,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,المعقولة,36.7059217,9.20978965
2357,E.P.HAMMAM SAYALA-BEJA,م إبتدائية حمام سيالة باجة,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,حمام سيالة,36.6639813,9.15073485
2358,E.P.KOUKA GARE - SIDI ISMAIL,م إبتدائية المحطة كوكة - سيدي إسماعيل,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,سيدي إسماعيل,36.596754,9.111068
2359,E.P.LAGHOUAL SIDI ISMAIL TIBAR,م إبتدائية الأغوال تيبار - سيدي إسماعيل,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,سيدي إسماعيل,36.5945446,9.16766745
2360,E.P.BECHOUKE EL MKHACHBIA BEJA,م إبتدائية الشوك باجة - المخشبية,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,المخشبية,36.6351364,9.25924308
2361,E.P.SIDI SHILI,م إبتدائية سيدي السهيلي,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,سيدي السهيلي,36.6044625,9.11595234
2362,E.P.HENCHIR EL MALEH,م إبتدائية هنشير المالح باجة - زواغة,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,زواغة,36.6393659,9.24977676
2363,E.P.AIN KSAR HADID ZOUAGHA TIBAR,م إبتدائية عين قصر حديد تييبار - زواغة,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,زواغة,36.6602888,9.09244535
2364,E.P.MASTOUTA,م إبتدائية مستوتة,10,Béja,باجة,1093,Béja Sud,باجة الجنوبية,مستوتة,36.636297,9.1963457
2365,E.P.VICTOR HUGO,م إبتدائية فكتور هيقو باجة الشمالية - باجة المدينة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,باجة,36.726692,9.183141
2366,E.P.HACHED BEJA NORD BEJA,م إبتدائية حشاد باجة الشمالية - باجة المدينة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,باجة,36.728362,9.182601
2367,E.P.EL MZERA BEJA,م إبتدائية المزارة باجة - المزارة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المزارة,36.727572,9.178313
2368,E.P.RTE AMDOUN CITE SUCRE 1,م إبتدائية طريق عمدون حي السكر - المزارة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المزارة,36.733881,9.181557
2370,E.P.CITE SUCRE 2 MZERA,م إبتدائية حي السكر 2 - المزارة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المزارة,36.733435,9.181924
2371,E.P.CITE EDHAHBIA MZARA,م إبتدائية حي الذهبية - المزارة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المزارة,36.731074,9.173547
2372,E.P.El MOSTAKBEL MZERA,م إبتدائية المستقبل - المزارة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المزارة,36.741635,9.18988
2373,E.P.KSAR BARDO,م إبتدائية قصر باردو,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,قصر باردو,36.735392,9.17375
2374,E.P. EL MANAR ZOUABI,م إبتدائية المنار - الزوابي,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,الزوابي,36.732417,9.166403
2375,E.P.MHALLA MANAR,م إبتدائية المحلة - المنار,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المنار,36.738388,9.170919
2376,E.P.RTE KASSAB,م إبتدائية طريق كساب باجة - القصبة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,القصبة,36.719327,9.179122
2377,E.P.HENCHIR ABDERRAZAK - AZRA,م إبتدائية هنشير عبد الرزاق - عزرة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,عزرة,36.759456,9.150998
2378,E.P.EL GHIRIA,م إبتدائية الغيرية,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,الغيرية,36.71715,9.114455
2379,E.P.BOUKESLENE EL MENCHAR,م إبتدائية بوكسلان - المنشار,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المنشار,36.745445,9.27428
2380,E.P.BOUGATFA MUNCHAR,م إبتدائية بوقطفة المنشار,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المنشار,36.729871,9.314595
2381,E.P.OUED BEJA EL MENCHAR,م إبتدائية وادي باجة - المنشار,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,المنشار,36.736745,9.224437
2382,E.P.KSAR MEZOUAR GARE,م إبتدائية قصر مزوار المحطة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,قصر مزوار,36.787964,9.3279
2383,E.P.KSAR MEZOUAR PAR AIN HANACH,م إبتدائية قصر مزوار عين الحنش,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,قصر مزوار,36.816414,9.325731
2384,E.P.CHORFA - KSAR MEZOUAR,م إبتدائية الشرفة - قصر مزوار,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,قصر مزوار,36.844818,9.366361
2385,E.P.ECH'CHGUEGUA - BOUHAZEM,م إبتدائية الشقاقة - بوحزام,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,بوحزام,36.793554,9.281498
2386,E.P.JEBEL CHAARA - BOUHAZEM,م إبتدائية جبل الشعرة - بوحزام,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,بوحزام,36.805075,9.207478
2387,E.P.NAGGACHIA,م إبتدائية النقاشية,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,النقاشية,36.841059,9.265213
2388,E.P.CHARCHARA GHRABA,م إبتدائية الشرشارة - الغرابة,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,الغرابة,36.883987,9.195674
2389,E.P.AIN SOLTANE,م إبتدائية عين سلطان,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,عين السلطان,36.832696,9.171219
2390,E.P.EL GRIAA AIN EL KAHLA - AIN SOLTANE,م إبتدائية القريعة عين الكحلة - عين سلطان,10,Béja,باجة,1094,Béja Nord,باجة الشمالية,عين السلطان,36.827031,9.143212
2391,E.P.BAB JABLI TBOURSOUK,م إبتدائية باب الجابلي - تبرسق,10,Béja,باجة,1095,Téboursouk,تبرسق,تبرسق المدينة,36.459539,9.245839
